ID,Color ID,Colors
698,"[(38, 42, 20), (32, 38, 13), (45, 48, 26), (39, 57, 62), (36, 46, 35), (50, 82, 81), (58, 60, 37), (68, 109, 101), (23, 74, 98), (188, 180, 158)]",['Small/Transparent']
699,"[(38, 42, 21), (40, 56, 57), (32, 38, 13), (43, 47, 28), (34, 47, 47), (50, 73, 70), (20, 65, 93), (62, 94, 89), (58, 60, 37), (190, 178, 155)]",['Small/Transparent']
700,"[(38, 42, 20), (32, 38, 13), (44, 48, 28), (46, 71, 70), (57, 93, 88), (34, 51, 49), (58, 60, 37), (24, 71, 90), (85, 127, 112), (189, 183, 158)]",['Small/Transparent']
701,"[(32, 37, 18), (39, 42, 17), (27, 34, 10), (33, 39, 10), (38, 41, 25), (45, 47, 26), (58, 58, 35), (41, 70, 71), (61, 90, 83), (114, 119, 101)]",['Small/Transparent']
702,"[(28, 35, 11), (36, 40, 14), (34, 39, 21), (42, 45, 24), (30, 56, 69), (38, 63, 75), (56, 56, 34), (49, 87, 95), (22, 68, 108), (110, 108, 91)]",['Small/Transparent']
703,"[(31, 37, 17), (39, 42, 16), (37, 40, 22), (26, 34, 10), (33, 39, 10), (43, 46, 25), (52, 53, 32), (88, 100, 74), (70, 71, 49), (112, 125, 98)]",['Small/Transparent']
704,"[(33, 38, 19), (29, 36, 11), (42, 44, 24), (38, 41, 14), (52, 54, 31), (73, 73, 47), (172, 184, 134), (201, 210, 151), (148, 157, 113), (117, 120, 82)]",['Small/Transparent']
705,"[(37, 41, 21), (31, 37, 16), (37, 41, 12), (43, 45, 24), (27, 35, 9), (52, 54, 32), (74, 74, 47), (203, 214, 154), (169, 179, 129), (119, 124, 92)]",['darkkhaki']
706,"[(35, 39, 16), (28, 36, 10), (41, 44, 23), (36, 62, 74), (48, 72, 79), (63, 87, 86), (53, 54, 31), (30, 42, 42), (88, 108, 97), (25, 71, 108)]",['Small/Transparent']
707,"[(34, 38, 19), (42, 44, 21), (28, 35, 11), (36, 40, 12), (50, 51, 28), (70, 58, 19), (233, 168, 2), (146, 112, 19), (188, 141, 3), (105, 98, 73)]","['orange', 'olive', 'darkgoldenrod']"
708,"[(33, 38, 14), (44, 46, 24), (56, 57, 35), (215, 222, 176), (72, 72, 46), (197, 206, 161), (176, 178, 134), (155, 145, 101), (130, 114, 65), (83, 52, 8)]","['darkkhaki', 'olivedrab', 'saddlebrown']"
709,"[(36, 40, 17), (41, 45, 24), (29, 37, 12), (49, 53, 32), (66, 110, 106), (84, 129, 117), (39, 63, 54), (45, 90, 91), (76, 85, 57), (126, 145, 110)]",['Small/Transparent']
710,"[(35, 40, 17), (41, 44, 23), (29, 36, 11), (48, 51, 30), (78, 127, 126), (59, 110, 115), (50, 65, 51), (43, 86, 90), (101, 148, 136), (118, 110, 79)]",['Small/Transparent']
711,"[(32, 37, 17), (38, 41, 22), (28, 36, 10), (39, 42, 14), (44, 47, 25), (54, 55, 32), (74, 72, 43), (214, 221, 154), (182, 187, 120), (126, 122, 77)]","['khaki', 'darkkhaki']"
712,"[(36, 40, 20), (30, 36, 16), (35, 40, 11), (40, 43, 25), (41, 44, 17), (27, 35, 9), (46, 48, 27), (55, 56, 34), (72, 74, 51), (122, 117, 97)]",['Small/Transparent']
713,"[(35, 39, 19), (35, 40, 11), (30, 36, 16), (40, 43, 25), (41, 44, 17), (27, 35, 9), (46, 48, 27), (53, 55, 33), (70, 72, 49), (120, 117, 96)]",['Small/Transparent']
714,"[(36, 40, 19), (30, 36, 16), (42, 44, 18), (39, 42, 25), (35, 40, 11), (45, 48, 27), (27, 35, 9), (53, 55, 33), (69, 71, 48), (120, 117, 95)]",['Small/Transparent']
715,"[(36, 40, 21), (31, 37, 16), (36, 40, 12), (42, 45, 27), (42, 45, 18), (28, 35, 9), (51, 53, 31), (68, 68, 46), (43, 77, 77), (110, 118, 97)]",['Small/Transparent']
716,"[(32, 37, 17), (38, 41, 22), (28, 36, 10), (44, 46, 25), (38, 42, 14), (53, 55, 33), (76, 75, 51), (206, 214, 154), (164, 173, 125), (122, 122, 94)]",['Small/Transparent']
717,"[(33, 38, 18), (40, 43, 18), (39, 42, 25), (27, 35, 11), (35, 40, 11), (46, 49, 28), (57, 59, 39), (44, 83, 81), (70, 110, 99), (117, 124, 105)]",['Small/Transparent']
718,"[(37, 41, 22), (31, 37, 17), (36, 41, 13), (42, 45, 20), (28, 35, 9), (44, 47, 28), (55, 57, 34), (52, 73, 65), (65, 93, 79), (125, 122, 102)]",['Small/Transparent']
719,"[(37, 41, 22), (36, 41, 13), (31, 37, 17), (42, 45, 20), (28, 35, 9), (45, 48, 29), (57, 59, 38), (41, 78, 77), (64, 112, 103), (122, 116, 97)]",['Small/Transparent']
720,"[(37, 41, 22), (31, 37, 17), (36, 40, 13), (42, 45, 19), (28, 35, 9), (45, 47, 28), (55, 57, 35), (69, 81, 61), (86, 97, 75), (108, 127, 97)]",['Small/Transparent']
721,"[(40, 43, 21), (46, 49, 29), (32, 38, 14), (198, 212, 173), (212, 225, 184), (184, 197, 159), (56, 59, 39), (75, 77, 54), (166, 178, 141), (128, 126, 94)]",['Small/Transparent']
722,"[(250, 177, 2), (47, 44, 18), (64, 57, 29), (211, 167, 72), (243, 239, 181), (228, 166, 9), (186, 172, 121), (208, 197, 143), (231, 187, 92), (123, 110, 77)]","['orange', 'peru', 'goldenrod', 'darkkhaki', 'sandybrown']"
723,"[(41, 44, 22), (33, 38, 14), (221, 228, 168), (51, 52, 31), (202, 216, 167), (70, 69, 45), (177, 199, 160), (156, 166, 135), (102, 124, 129), (44, 81, 138)]",['darkslateblue']
724,"[(37, 41, 18), (44, 46, 24), (30, 37, 12), (52, 54, 31), (222, 236, 185), (65, 67, 43), (192, 206, 158), (150, 151, 114), (104, 106, 74), (65, 140, 171)]",['steelblue']
725,"[(40, 43, 24), (34, 39, 18), (39, 42, 14), (29, 36, 10), (47, 50, 29), (46, 48, 20), (56, 58, 34), (78, 63, 47), (98, 81, 64), (129, 123, 98)]",['Small/Transparent']
726,"[(43, 45, 24), (35, 39, 20), (29, 36, 11), (39, 43, 14), (52, 54, 32), (109, 198, 3), (49, 74, 10), (78, 146, 6), (87, 87, 61), (140, 160, 88)]","['lawngreen', 'darkgreen', 'olivedrab']"
727,"[(39, 42, 19), (32, 38, 13), (46, 47, 25), (61, 58, 30), (78, 75, 45), (212, 157, 4), (154, 143, 100), (171, 174, 132), (179, 148, 68), (169, 137, 19)]","['goldenrod', 'darkkhaki', 'peru', 'darkgoldenrod']"
728,"[(37, 41, 18), (44, 46, 24), (30, 37, 12), (197, 54, 3), (54, 54, 32), (180, 67, 13), (60, 28, 9), (137, 5, 2), (177, 128, 94), (95, 92, 64)]","['firebrick', 'firebrick', 'darkred', 'peru']"
729,"[(36, 41, 17), (42, 45, 23), (29, 37, 11), (100, 116, 96), (90, 106, 88), (50, 52, 30), (118, 132, 107), (159, 173, 136), (139, 153, 121), (69, 68, 47)]",['Small/Transparent']
730,"[(36, 40, 17), (42, 45, 23), (29, 36, 11), (89, 105, 86), (50, 52, 30), (102, 116, 95), (122, 132, 106), (144, 156, 121), (66, 66, 46), (165, 179, 139)]",['Small/Transparent']
731,"[(38, 42, 19), (31, 38, 12), (47, 49, 27), (87, 104, 87), (97, 113, 95), (113, 127, 105), (148, 162, 128), (130, 144, 115), (66, 66, 46), (166, 180, 141)]",['Small/Transparent']
733,"[(39, 42, 23), (33, 38, 18), (45, 47, 26), (39, 43, 14), (29, 36, 10), (53, 55, 33), (6, 80, 36), (76, 76, 53), (22, 103, 139), (130, 129, 106)]","['darkgreen', 'teal']"
734,"[(37, 41, 18), (43, 45, 24), (30, 37, 12), (51, 53, 32), (222, 237, 185), (72, 72, 50), (176, 214, 179), (122, 178, 180), (136, 136, 105), (47, 122, 170)]","['mediumaquamarine', 'steelblue']"
735,"[(39, 42, 23), (33, 38, 18), (45, 47, 26), (40, 43, 14), (29, 36, 10), (54, 55, 33), (168, 88, 60), (80, 78, 55), (134, 130, 105), (113, 14, 4)]","['sienna', 'maroon']"
736,"[(38, 41, 22), (32, 38, 17), (44, 46, 27), (37, 41, 13), (29, 36, 10), (43, 46, 19), (52, 54, 32), (86, 113, 98), (71, 72, 50), (117, 138, 115)]",['Small/Transparent']
737,"[(38, 41, 23), (32, 38, 17), (38, 41, 14), (43, 46, 20), (45, 48, 28), (29, 36, 10), (53, 55, 35), (64, 67, 45), (82, 91, 64), (131, 132, 107)]",['Small/Transparent']
738,"[(36, 41, 17), (43, 46, 24), (29, 37, 11), (50, 53, 32), (101, 121, 96), (63, 67, 45), (92, 115, 78), (117, 132, 104), (81, 92, 65), (148, 164, 124)]",['Small/Transparent']
739,"[(38, 41, 22), (32, 38, 17), (37, 41, 13), (43, 46, 20), (45, 47, 28), (28, 36, 10), (54, 56, 33), (82, 63, 49), (104, 88, 69), (138, 133, 109)]",['Small/Transparent']
740,"[(40, 43, 23), (34, 39, 18), (30, 36, 11), (40, 43, 14), (47, 48, 27), (168, 85, 56), (56, 57, 35), (83, 83, 59), (113, 10, 4), (139, 129, 99)]","['sienna', 'maroon']"
741,"[(38, 41, 22), (32, 38, 17), (37, 41, 13), (43, 46, 20), (45, 47, 28), (29, 36, 10), (55, 56, 34), (68, 76, 54), (85, 94, 69), (112, 121, 94)]",['Small/Transparent']
742,"[(37, 41, 18), (43, 45, 24), (30, 37, 12), (222, 233, 183), (51, 53, 32), (212, 222, 170), (69, 68, 45), (192, 197, 137), (162, 160, 103), (125, 121, 71)]",['darkkhaki']
743,"[(36, 40, 17), (42, 45, 23), (30, 37, 11), (221, 233, 184), (49, 51, 30), (210, 222, 171), (62, 62, 40), (184, 190, 138), (143, 140, 103), (98, 96, 68)]",['Small/Transparent']
744,"[(40, 43, 23), (34, 39, 18), (46, 48, 26), (40, 43, 15), (30, 36, 10), (55, 56, 34), (220, 214, 140), (80, 76, 45), (180, 183, 113), (135, 130, 86)]","['khaki', 'darkkhaki']"
745,"[(39, 42, 23), (33, 38, 18), (45, 47, 26), (39, 43, 14), (29, 36, 10), (54, 56, 34), (215, 231, 182), (79, 80, 58), (37, 93, 147), (137, 144, 118)]",['darkslateblue']
746,"[(35, 40, 16), (40, 43, 21), (46, 48, 28), (29, 36, 11), (223, 233, 181), (59, 59, 37), (214, 220, 163), (193, 193, 132), (98, 95, 67), (146, 139, 99)]",['Small/Transparent']
747,"[(41, 44, 24), (34, 39, 19), (30, 37, 11), (39, 43, 15), (48, 50, 28), (219, 230, 178), (62, 63, 40), (194, 204, 148), (152, 150, 109), (97, 96, 69)]",['Small/Transparent']
748,"[(39, 42, 19), (32, 38, 13), (46, 47, 27), (49, 48, 18), (59, 57, 31), (103, 99, 68), (125, 112, 72), (147, 120, 50), (204, 158, 4), (171, 132, 11)]","['sienna', 'darkgoldenrod', 'darkgoldenrod']"
749,"[(39, 42, 23), (33, 38, 18), (45, 48, 26), (39, 43, 14), (30, 36, 10), (54, 56, 34), (27, 51, 106), (29, 42, 48), (76, 78, 56), (129, 129, 108)]",['midnightblue']
750,"[(33, 38, 18), (39, 42, 24), (39, 43, 15), (45, 47, 26), (30, 36, 10), (53, 55, 34), (28, 50, 109), (28, 44, 52), (75, 77, 56), (129, 129, 107)]",['midnightblue']
751,"[(39, 42, 20), (31, 37, 13), (46, 48, 27), (219, 231, 180), (59, 60, 38), (196, 208, 159), (41, 95, 150), (148, 149, 117), (95, 95, 69), (192, 47, 7)]","['darkslateblue', 'firebrick']"
752,"[(34, 39, 19), (42, 44, 18), (41, 43, 25), (36, 40, 12), (28, 36, 11), (48, 49, 28), (58, 60, 37), (127, 7, 4), (98, 87, 63), (139, 130, 101)]",['maroon']
753,"[(43, 45, 25), (35, 39, 20), (30, 37, 11), (40, 43, 15), (51, 53, 32), (27, 52, 109), (28, 42, 51), (72, 74, 52), (55, 85, 117), (121, 127, 109)]","['midnightblue', 'darkslateblue']"
754,"[(43, 46, 25), (36, 40, 20), (30, 37, 12), (40, 43, 15), (54, 55, 31), (194, 163, 4), (77, 80, 55), (160, 138, 11), (105, 97, 9), (148, 145, 103)]","['darkgoldenrod', 'darkgoldenrod', 'olive']"
755,"[(44, 46, 25), (36, 40, 21), (30, 37, 12), (39, 43, 14), (53, 54, 31), (253, 220, 3), (76, 74, 45), (211, 191, 35), (152, 123, 8), (126, 126, 97)]","['gold', 'goldenrod', 'olive']"
756,"[(34, 39, 19), (42, 44, 20), (29, 36, 11), (37, 41, 12), (47, 49, 27), (39, 42, 27), (56, 57, 36), (29, 48, 108), (78, 82, 60), (131, 130, 108)]",['midnightblue']
757,"[(34, 39, 18), (40, 43, 24), (40, 43, 15), (30, 37, 11), (46, 48, 27), (57, 56, 33), (80, 81, 56), (218, 122, 6), (153, 59, 4), (136, 132, 97)]","['chocolate', 'saddlebrown']"
758,"[(41, 43, 23), (34, 39, 19), (29, 36, 11), (39, 43, 14), (46, 49, 28), (56, 58, 35), (221, 235, 184), (80, 79, 54), (135, 131, 96), (176, 182, 132)]",['darkkhaki']
759,"[(38, 42, 20), (44, 46, 22), (32, 37, 18), (37, 41, 13), (29, 36, 10), (48, 50, 30), (40, 41, 29), (59, 60, 39), (127, 129, 88), (83, 83, 59)]",['Small/Transparent']
760,"[(34, 39, 19), (40, 43, 25), (42, 44, 18), (47, 49, 28), (28, 36, 11), (36, 40, 12), (54, 57, 36), (66, 70, 47), (90, 99, 70), (133, 133, 108)]",['Small/Transparent']
761,"[(58, 51, 19), (237, 165, 2), (216, 155, 2), (42, 41, 16), (73, 62, 24), (188, 139, 6), (155, 117, 15), (136, 112, 57), (116, 93, 38), (166, 131, 47)]","['orange', 'goldenrod', 'darkgoldenrod', 'olive', 'sienna', 'darkgoldenrod']"
762,"[(43, 45, 21), (37, 41, 15), (36, 40, 23), (29, 36, 12), (45, 48, 30), (57, 59, 36), (43, 68, 61), (46, 81, 81), (76, 92, 74), (129, 130, 104)]",['Small/Transparent']
763,"[(43, 46, 25), (35, 40, 21), (30, 37, 12), (40, 43, 15), (49, 54, 33), (50, 98, 67), (66, 69, 46), (42, 134, 92), (78, 114, 79), (128, 136, 107)]",['Small/Transparent']
764,"[(42, 45, 24), (35, 40, 20), (30, 37, 12), (39, 43, 14), (47, 52, 31), (42, 90, 62), (60, 63, 40), (17, 136, 91), (77, 104, 73), (130, 133, 106)]",['Small/Transparent']
765,"[(43, 45, 22), (37, 41, 15), (35, 40, 23), (46, 49, 30), (29, 37, 12), (57, 59, 37), (43, 71, 72), (38, 58, 54), (68, 90, 74), (127, 128, 104)]",['Small/Transparent']
766,"[(43, 46, 21), (36, 41, 23), (37, 41, 14), (45, 48, 30), (29, 36, 13), (54, 58, 36), (55, 76, 64), (38, 76, 79), (74, 95, 77), (118, 124, 93)]",['Small/Transparent']
767,"[(38, 42, 19), (43, 46, 26), (30, 38, 13), (39, 58, 55), (47, 72, 65), (32, 45, 36), (50, 54, 35), (62, 92, 78), (17, 66, 87), (122, 124, 102)]",['Small/Transparent']
768,"[(39, 43, 21), (31, 38, 14), (45, 49, 28), (53, 100, 70), (42, 93, 64), (65, 112, 78), (35, 61, 36), (55, 62, 40), (36, 134, 92), (92, 125, 90)]",['Small/Transparent']
769,"[(37, 42, 18), (43, 46, 25), (30, 38, 13), (50, 53, 32), (41, 96, 65), (58, 107, 74), (38, 61, 38), (42, 130, 90), (67, 74, 48), (93, 124, 90)]",['Small/Transparent']
770,"[(39, 42, 23), (33, 38, 18), (38, 42, 14), (45, 48, 29), (44, 47, 21), (29, 36, 10), (54, 57, 35), (71, 76, 53), (70, 119, 83), (134, 131, 108)]",['Small/Transparent']
771,"[(39, 43, 20), (45, 49, 28), (31, 38, 14), (40, 91, 64), (52, 101, 72), (34, 61, 37), (55, 62, 40), (33, 134, 92), (71, 114, 81), (135, 130, 108)]",['Small/Transparent']
772,"[(39, 43, 21), (45, 49, 28), (31, 38, 14), (39, 90, 64), (52, 100, 71), (34, 61, 37), (55, 62, 41), (70, 114, 82), (33, 134, 92), (136, 132, 108)]",['Small/Transparent']
773,"[(38, 42, 19), (43, 47, 26), (31, 38, 13), (50, 54, 33), (46, 97, 65), (66, 109, 75), (39, 123, 85), (37, 64, 40), (67, 77, 50), (93, 126, 89)]",['Small/Transparent']
774,"[(41, 44, 22), (32, 39, 15), (47, 51, 32), (45, 66, 59), (36, 54, 52), (30, 43, 33), (53, 79, 70), (19, 64, 84), (66, 97, 82), (127, 129, 107)]",['Small/Transparent']
775,"[(39, 42, 23), (33, 38, 18), (44, 47, 22), (45, 48, 29), (38, 42, 14), (29, 36, 10), (54, 57, 35), (66, 76, 54), (73, 108, 75), (126, 132, 107)]",['Small/Transparent']
776,"[(39, 42, 18), (31, 37, 13), (44, 47, 27), (33, 40, 25), (50, 57, 40), (39, 62, 58), (55, 77, 64), (69, 94, 77), (15, 64, 84), (122, 132, 109)]",['Small/Transparent']
777,"[(37, 41, 18), (43, 46, 24), (30, 37, 12), (52, 54, 33), (36, 44, 33), (41, 63, 62), (52, 76, 71), (20, 72, 93), (65, 102, 90), (131, 128, 109)]",['Small/Transparent']
778,"[(38, 42, 17), (43, 46, 25), (30, 37, 13), (33, 40, 26), (50, 54, 36), (42, 64, 58), (54, 81, 70), (74, 96, 78), (15, 64, 84), (129, 129, 105)]",['Small/Transparent']
779,"[(42, 44, 21), (36, 41, 14), (35, 40, 22), (29, 36, 12), (44, 47, 30), (55, 56, 35), (39, 73, 75), (41, 64, 58), (64, 85, 73), (130, 127, 107)]",['Small/Transparent']
780,"[(37, 41, 15), (43, 45, 22), (29, 37, 12), (35, 40, 24), (45, 48, 30), (44, 79, 81), (58, 59, 37), (40, 64, 61), (71, 97, 84), (136, 132, 112)]",['Small/Transparent']
781,"[(42, 45, 22), (37, 41, 15), (29, 36, 12), (34, 40, 23), (45, 48, 30), (57, 59, 36), (44, 79, 80), (40, 64, 60), (71, 97, 83), (131, 140, 118)]",['Small/Transparent']
782,"[(43, 45, 22), (37, 41, 15), (35, 40, 23), (29, 36, 12), (44, 48, 30), (56, 58, 36), (41, 65, 60), (45, 79, 79), (71, 94, 81), (136, 131, 111)]",['Small/Transparent']
783,"[(38, 43, 20), (44, 48, 27), (30, 38, 13), (36, 92, 63), (49, 97, 69), (34, 60, 35), (31, 134, 91), (66, 111, 79), (52, 62, 40), (101, 129, 97)]",['Small/Transparent']
784,"[(37, 42, 19), (43, 47, 26), (30, 38, 13), (50, 99, 70), (38, 90, 63), (52, 58, 37), (34, 58, 34), (61, 114, 80), (18, 132, 88), (134, 127, 105)]",['Small/Transparent']
785,"[(38, 42, 20), (44, 47, 27), (30, 38, 13), (36, 88, 61), (48, 97, 69), (34, 58, 34), (53, 60, 39), (66, 110, 78), (26, 132, 90), (127, 126, 103)]",['Small/Transparent']
786,"[(38, 43, 20), (31, 38, 13), (45, 48, 27), (50, 99, 70), (34, 91, 61), (34, 58, 34), (54, 63, 42), (70, 114, 80), (30, 132, 89), (121, 141, 109)]",['Small/Transparent']
787,"[(41, 44, 24), (38, 42, 15), (33, 39, 21), (29, 36, 12), (47, 50, 29), (38, 50, 38), (57, 62, 43), (43, 76, 69), (56, 96, 89), (134, 129, 110)]",['Small/Transparent']
788,"[(42, 45, 25), (30, 37, 12), (39, 42, 16), (34, 39, 21), (48, 51, 30), (40, 56, 44), (40, 74, 73), (57, 99, 91), (63, 65, 46), (132, 130, 108)]",['Small/Transparent']
789,"[(42, 45, 25), (34, 39, 21), (30, 37, 12), (39, 42, 16), (48, 51, 31), (42, 59, 47), (42, 75, 72), (56, 102, 91), (69, 68, 48), (131, 127, 107)]",['Small/Transparent']
790,"[(42, 44, 23), (37, 41, 15), (29, 36, 12), (34, 39, 22), (45, 48, 30), (57, 59, 38), (46, 78, 72), (57, 98, 92), (40, 61, 52), (132, 128, 108)]",['Small/Transparent']
791,"[(36, 40, 18), (42, 44, 23), (30, 37, 12), (47, 50, 31), (36, 67, 71), (28, 44, 36), (52, 64, 50), (55, 91, 84), (15, 64, 89), (81, 120, 110)]",['Small/Transparent']
792,"[(37, 41, 22), (32, 37, 17), (44, 47, 28), (43, 45, 20), (37, 41, 13), (28, 36, 10), (51, 55, 33), (73, 110, 78), (66, 70, 48), (113, 135, 99)]",['Small/Transparent']
793,"[(40, 43, 22), (31, 38, 15), (36, 66, 72), (28, 43, 34), (45, 51, 35), (28, 57, 66), (43, 80, 82), (13, 68, 94), (57, 98, 95), (126, 129, 114)]",['Small/Transparent']
794,"[(36, 42, 19), (42, 46, 25), (30, 38, 13), (45, 54, 33), (51, 99, 69), (37, 89, 59), (66, 114, 79), (58, 67, 46), (28, 126, 85), (104, 136, 102)]",['Small/Transparent']
795,"[(38, 43, 20), (30, 38, 13), (44, 48, 27), (37, 91, 63), (49, 97, 69), (34, 58, 34), (19, 133, 89), (52, 61, 40), (65, 115, 81), (137, 129, 112)]",['Small/Transparent']
796,"[(43, 46, 26), (30, 37, 13), (39, 42, 16), (35, 41, 22), (47, 55, 35), (65, 108, 77), (45, 97, 66), (55, 72, 50), (42, 123, 85), (88, 126, 92)]",['Small/Transparent']
797,"[(37, 41, 22), (31, 37, 17), (37, 41, 13), (44, 46, 28), (43, 45, 20), (29, 36, 10), (52, 54, 33), (55, 103, 70), (70, 72, 51), (133, 129, 109)]",['Small/Transparent']
798,"[(37, 41, 23), (37, 41, 14), (31, 37, 18), (43, 46, 21), (44, 46, 29), (29, 36, 10), (53, 55, 34), (40, 74, 80), (76, 75, 55), (132, 129, 109)]",['Small/Transparent']
799,"[(37, 41, 23), (32, 37, 18), (37, 41, 14), (42, 45, 20), (44, 47, 28), (29, 36, 10), (53, 55, 34), (70, 78, 57), (79, 115, 82), (139, 135, 114)]",['Small/Transparent']
800,"[(37, 41, 22), (32, 38, 18), (43, 46, 21), (43, 46, 28), (37, 41, 13), (29, 36, 10), (50, 54, 33), (60, 69, 46), (71, 99, 69), (124, 141, 103)]",['Small/Transparent']
801,"[(43, 46, 26), (34, 39, 20), (30, 37, 12), (40, 43, 17), (47, 56, 34), (40, 97, 65), (61, 103, 72), (64, 73, 51), (43, 131, 89), (100, 130, 95)]",['Small/Transparent']
802,"[(39, 42, 21), (32, 38, 13), (46, 48, 28), (234, 247, 196), (61, 62, 41), (221, 237, 186), (189, 209, 149), (148, 145, 116), (98, 98, 72), (160, 212, 81)]","['lightgoldenrodyellow', 'yellowgreen']"
803,"[(37, 41, 19), (43, 46, 25), (31, 37, 13), (52, 54, 33), (236, 247, 194), (225, 239, 186), (72, 72, 50), (194, 216, 150), (162, 186, 109), (128, 126, 97)]","['lightgoldenrodyellow', 'darkkhaki']"
804,"[(41, 44, 23), (34, 39, 20), (29, 36, 11), (38, 42, 14), (45, 48, 29), (56, 58, 37), (57, 75, 68), (77, 98, 86), (23, 75, 97), (130, 132, 111)]",['Small/Transparent']
805,"[(38, 41, 23), (32, 38, 18), (38, 41, 14), (43, 46, 21), (29, 36, 10), (45, 48, 30), (56, 57, 36), (67, 93, 91), (55, 73, 69), (118, 125, 103)]",['Small/Transparent']
806,"[(38, 41, 23), (32, 38, 18), (38, 41, 14), (43, 46, 21), (29, 36, 10), (45, 48, 30), (56, 58, 37), (61, 80, 74), (69, 95, 93), (134, 133, 111)]",['Small/Transparent']
807,"[(35, 39, 21), (41, 44, 20), (36, 40, 13), (43, 45, 27), (29, 36, 12), (51, 53, 32), (45, 64, 67), (55, 88, 94), (71, 71, 50), (127, 126, 106)]",['Small/Transparent']
808,"[(34, 39, 19), (41, 44, 19), (40, 43, 26), (28, 36, 12), (36, 40, 12), (47, 49, 29), (58, 59, 38), (50, 68, 66), (67, 90, 87), (131, 129, 108)]",['Small/Transparent']
809,"[(38, 41, 23), (32, 38, 18), (43, 46, 22), (38, 41, 14), (29, 36, 10), (46, 49, 30), (58, 60, 39), (76, 94, 81), (48, 73, 75), (125, 129, 105)]",['Small/Transparent']
810,"[(38, 41, 23), (32, 38, 18), (37, 41, 14), (43, 46, 21), (45, 48, 29), (29, 36, 10), (56, 58, 37), (56, 75, 71), (78, 96, 83), (131, 136, 109)]",['Small/Transparent']
811,"[(34, 39, 19), (41, 44, 20), (29, 36, 12), (36, 41, 12), (40, 43, 27), (47, 49, 28), (59, 60, 38), (47, 67, 70), (67, 91, 89), (131, 130, 109)]",['Small/Transparent']
812,"[(34, 39, 20), (42, 44, 20), (29, 36, 12), (36, 41, 12), (40, 43, 27), (46, 49, 29), (57, 59, 38), (62, 81, 72), (80, 105, 90), (134, 137, 109)]",['Small/Transparent']
813,"[(34, 39, 19), (41, 44, 19), (39, 42, 26), (28, 36, 12), (46, 48, 28), (36, 40, 12), (56, 58, 37), (43, 69, 77), (78, 89, 76), (134, 133, 112)]",['Small/Transparent']
814,"[(37, 41, 19), (43, 45, 25), (30, 37, 13), (63, 84, 80), (40, 48, 37), (54, 56, 35), (47, 68, 68), (79, 100, 91), (27, 78, 105), (131, 134, 100)]",['Small/Transparent']
815,"[(34, 39, 19), (41, 44, 18), (40, 43, 25), (28, 36, 12), (35, 40, 12), (46, 49, 28), (57, 58, 37), (45, 69, 73), (79, 88, 74), (132, 131, 111)]",['Small/Transparent']
816,"[(40, 44, 23), (32, 38, 14), (53, 77, 80), (60, 88, 89), (44, 67, 71), (50, 53, 34), (34, 47, 42), (72, 101, 98), (23, 70, 97), (94, 120, 108)]",['Small/Transparent']
817,"[(37, 41, 19), (43, 46, 25), (31, 37, 13), (67, 88, 84), (57, 77, 76), (54, 56, 34), (39, 49, 40), (79, 101, 94), (30, 82, 107), (131, 132, 101)]",['Small/Transparent']
818,"[(34, 39, 20), (41, 44, 18), (40, 43, 25), (35, 40, 12), (46, 48, 28), (28, 36, 12), (54, 57, 36), (111, 125, 100), (71, 75, 53), (90, 103, 76)]",['Small/Transparent']
819,"[(35, 40, 21), (42, 45, 20), (42, 45, 27), (29, 36, 12), (36, 41, 13), (50, 52, 31), (106, 126, 102), (60, 65, 45), (140, 160, 125), (89, 103, 71)]",['Small/Transparent']
820,"[(241, 252, 201), (229, 243, 194), (215, 231, 185), (46, 49, 30), (48, 69, 149), (185, 211, 182), (155, 178, 168), (134, 139, 117), (95, 136, 163), (88, 92, 75)]","['lightgoldenrodyellow', 'lightgoldenrodyellow', 'darkslateblue', 'cadetblue']"
